"aircraft_type","altitude","callsign","datetime","destination","heading","id","is_on_ground","latitude","longitude","mode_s_address","origin","registration","source","source_data_type","source_flight_id","source_update_type","speed","squawk","timestamp","vertical_speed"
"B752",37000,,"2017-04-17T07:34:10",,,1024691418,false,32.8729,-109.689,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414450,
"B752",37000,,"2017-04-17T07:34:30",,,1024717799,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414470,
"B752",37000,,"2017-04-17T07:34:30",,,1024996872,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414470,
"B752",37000,,"2017-04-17T07:34:30",,,1025160670,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414470,
"B752",37000,,"2017-04-17T07:34:31",,,1024802346,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1024861533,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1024940178,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"5613",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1024944081,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"5613",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1024955230,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"5613",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1024966348,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"5613",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1024992849,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1025061804,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1025073144,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37025,,"2017-04-17T07:34:31",,,1025088682,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1025108486,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1025126135,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,,"2017-04-17T07:34:31",,,1025165732,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414471,
"B752",37000,"z.NO-A91616","2017-04-17T07:34:51",,0,1024714717,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414491,0
"B752",37000,,"2017-04-17T07:35:06",,,1024765506,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024791425,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024813330,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024839390,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024887742,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024898769,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024909899,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1024925061,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1025023553,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1025084561,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1025138635,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,,"2017-04-17T07:35:06",,,1025197595,false,32.8428,-109.562,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492414506,
"B752",37000,"z.NO-A91616","2017-04-17T07:35:49",,0,1024725609,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414549,0
"B752",37000,"z.NO-A91616","2017-04-17T07:36:53",,0,1024736528,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414613,0
"B752",37000,"z.NO-A91616","2017-04-17T07:38:45",,0,1024751406,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414725,0
"B752",37000,"z.NO-A91616","2017-04-17T07:39:49",,0,1024757459,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414789,0
"B752",37000,"z.NO-A91616","2017-04-17T07:41:53",,0,1024777224,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414913,0
"B752",37000,"z.NO-A91616","2017-04-17T07:42:45",,0,1024788152,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492414965,0
"B752",37000,"z.NO-A91616","2017-04-17T07:43:51",,0,1024799100,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415031,0
"B752",37000,"z.NO-A91616","2017-04-17T07:45:55",,0,1024810033,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415155,0
"B752",37000,"z.NO-A91616","2017-04-17T07:46:46",,0,1024825062,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415206,0
"B752",37000,"z.NO-A91616","2017-04-17T07:47:50",,0,1024836044,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415270,0
"B752",37000,"z.NO-A91616","2017-04-17T07:48:51",,0,1024847067,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415331,0
"B752",37000,"z.NO-A91616","2017-04-17T07:49:54",,0,1024854093,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415394,0
"B752",37000,"z.NO-A91616","2017-04-17T07:51:49",,0,1024873160,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415509,0
"B752",37000,"z.NO-A91616","2017-04-17T07:52:53",,0,1024884258,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415573,0
"B752",37000,"z.NO-A91616","2017-04-17T07:53:45",,0,1024895370,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415625,0
"B752",37000,"z.NO-A91616","2017-04-17T07:55:51",,0,1024906467,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415751,0
"B752",37000,"z.NO-A91616","2017-04-17T07:57:47",,0,1024921608,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415867,0
"B752",37000,"z.NO-A91616","2017-04-17T07:58:51",,0,1024936679,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492415931,0
"B752",37000,"z.NO-A91616","2017-04-17T08:00:52",,0,1024951784,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416052,0
"B752",37000,"z.NO-A91616","2017-04-17T08:01:52",,0,1024962877,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416112,0
"B752",37000,"z.NO-A91616","2017-04-17T08:03:52",,0,1024978061,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416232,0
"B752",37000,"z.NO-A91616","2017-04-17T08:05:55",,0,1024989226,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416355,0
"B752",37025,"z.NO-A91616","2017-04-17T08:06:47",,0,1025004510,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416407,0
"B752",37000,"z.NO-A91616","2017-04-17T08:08:53",,0,1025019827,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416533,0
"B752",37000,"z.NO-A91616","2017-04-17T08:10:51",,0,1025035262,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416651,0
"B752",37000,"z.NO-A91616","2017-04-17T08:11:54",,0,1025046589,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416714,0
"B752",37000,"z.NO-A91616","2017-04-17T08:12:49",,0,1025053856,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416769,0
"B752",37000,"z.NO-A91616","2017-04-17T08:13:52",,0,1025069346,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416832,0
"B752",37000,"z.NO-A91616","2017-04-17T08:15:49",,0,1025080732,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492416949,0
"B752",37000,"z.NO-A91616","2017-04-17T08:17:55",,0,1025096215,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417075,0
"B752",37000,"z.NO-A91616","2017-04-17T08:19:48",,0,1025115994,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417188,0
"B752",37000,"z.NO-A91616","2017-04-17T08:20:52",,0,1025127425,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417252,0
"B752",37000,"z.NO-A91616","2017-04-17T08:21:54",,0,1025134680,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417314,0
"B752",37000,"z.NO-A91616","2017-04-17T08:22:48",,0,1025146174,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417368,0
"B752",37000,"z.NO-A91616","2017-04-17T08:23:50",,0,1025161841,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417430,0
"B752",37000,"z.NO-A91616","2017-04-17T08:25:47",,0,1025177551,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417547,0
"B752",37000,"z.NO-A91616","2017-04-17T08:26:51",,0,1025189133,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417611,0
"B752",37000,"z.NO-A91616","2017-04-17T08:28:47",,0,1025205107,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417727,0
"B752",37000,"z.NO-A91616","2017-04-17T08:29:49",,0,1025212413,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417789,0
"B752",37000,"z.NO-A91616","2017-04-17T08:30:52",,0,1025228416,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417852,0
"B752",37000,"z.NO-A91616","2017-04-17T08:31:46",,0,1025235752,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417906,0
"B752",37000,,"2017-04-17T08:32:31",,,1025250513,false,31.9075,-100.535,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492417951,
"B752",37000,"z.NO-A91616","2017-04-17T08:32:52",,0,1025251760,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492417972,0
"B752",37000,,"2017-04-17T08:33:13",,,1025239870,false,31.9088,-100.64,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492417993,
"B752",37000,"z.NO-A91616","2017-04-17T08:33:55",,0,1025263514,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418035,0
"B752",37000,,"2017-04-17T08:34:51",,,1025267656,false,31.9028,-100.137,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418091,
"B752",37000,,"2017-04-17T08:35:14",,,1025262238,false,31.9033,-100.277,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418114,
"B752",37000,"z.NO-A91616","2017-04-17T08:35:51",,0,1025279606,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418151,0
"B752",37000,,"2017-04-17T08:36:34",,,1025272013,false,31.9024,-99.9642,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418194,
"B752",37000,"z.NO-A91616","2017-04-17T08:36:54",,0,1025291417,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418214,0
"B752",37000,,"2017-04-17T08:37:38",,,1025290046,false,31.8983,-99.7969,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418258,
"B752",37000,"z.NO-A91616","2017-04-17T08:37:56",,0,1025303269,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418276,0
"B752",37625,,"2017-04-17T08:38:37",,,1025313869,false,31.899,-99.5427,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418317,
"B752",37450,"z.NO-A91616","2017-04-17T08:38:51",,0,1025315129,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418331,0
"B752",37000,,"2017-04-17T08:39:15",,,1025302018,false,31.898,-99.635,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418355,
"B752",38250,"z.NO-A91616","2017-04-17T08:39:53",,0,1025326998,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418393,0
"B752",38375,,"2017-04-17T08:40:00",,,1025325676,false,31.9059,-99.3529,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418400,
"B752",39000,,"2017-04-17T08:40:59",,,1025331270,false,31.8958,-99.1662,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418459,
"B752",39000,"z.NO-A91616","2017-04-17T08:41:46",,0,1025343409,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418506,0
"B752",39000,"z.NO-A91616","2017-04-17T08:42:51",,0,1025355445,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418571,0
"B752",39000,,"2017-04-17T08:43:13",,,1025342150,false,31.8925,-98.9992,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418593,
"B752",38800,,"2017-04-17T08:43:48",,,1025359880,false,31.8602,-98.7093,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418628,
"B752",37800,"z.NO-A91616","2017-04-17T08:44:56",,0,1025367530,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418696,0
"B752",37750,,"2017-04-17T08:44:57",,,1025371947,false,31.8366,-98.526,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418697,
"B752",37050,"z.NO-A91616","2017-04-17T08:45:51",,0,1025379545,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418751,0
"B752",37000,"z.NO-A91616","2017-04-17T08:46:51",,0,1025396185,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418811,0
"B752",36975,,"2017-04-17T08:47:10",,,1025384017,false,31.8162,-98.3767,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418830,
"B752",37000,,"2017-04-17T08:47:31",,,1025388566,false,31.7961,-98.2284,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418851,
"B752",37000,,"2017-04-17T08:47:55",,,1025400710,false,31.7734,-98.0634,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418875,
"B752",21350,"z.NO-A91616","2017-04-17T08:48:54",,0,1025412884,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492418934,0
"B752",37000,,"2017-04-17T08:49:37",,,1025405253,false,31.7509,-97.9005,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492418977,
"B752",37000,,"2017-04-17T08:50:01",,,1025417352,false,31.7281,-97.7332,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419001,
"B752",37000,"z.NO-A91616","2017-04-17T08:50:52",,0,1025429524,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419052,0
"B752",37000,"z.NO-A91616","2017-04-17T08:51:55",,0,1025441667,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419115,0
"B752",37000,,"2017-04-17T08:52:14",,,1025428233,false,31.7068,-97.5791,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419134,
"B752",37025,,"2017-04-17T08:52:35",,,1025440387,false,31.6841,-97.4197,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419155,
"B752",37000,"z.NO-A91616","2017-04-17T08:52:53",,0,1025453811,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419173,0
"B752",37000,"z.NO-A91616","2017-04-17T08:53:51",,0,1025466003,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419231,0
"B752",37000,,"2017-04-17T08:54:08",,,1025452537,false,31.6654,-97.2744,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419248,
"B752",37000,,"2017-04-17T08:54:36",,,1025464735,false,31.662,-97.1118,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419276,
"B752",37000,,"2017-04-17T08:54:54",,,1025476889,false,31.6548,-96.9548,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419294,
"B752",37000,"z.NO-A91616","2017-04-17T08:54:54",,0,1025478153,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419294,0
"B752",37000,"z.NO-A91616","2017-04-17T08:55:53",,0,1025490199,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419353,0
"B752",37000,,"2017-04-17T08:56:32",,,1025482647,false,31.6511,-96.7951,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419392,
"B752",37000,,"2017-04-17T08:57:51",,,1025505571,false,31.642,-96.471,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419471,
"B752",37000,"z.NO-A91616","2017-04-17T08:57:56",,0,1025506803,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419476,0
"B752",37000,,"2017-04-17T08:58:07",,,1025494765,false,31.646,-96.6358,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419487,
"B752",37000,,"2017-04-17T08:59:00",,,1025511300,false,31.6361,-96.2918,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419540,
"B752",37000,"z.NO-A91616","2017-04-17T08:59:53",,0,1025518870,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419593,0
"B752",37000,,"2017-04-17T08:59:57",,,1025523364,false,31.6308,-96.1335,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419597,
"B752",37000,,"2017-04-17T09:01:40",,,1025527916,false,31.626,-95.9679,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419700,
"B752",37000,"z.NO-A91616","2017-04-17T09:01:53",,0,1025539971,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419713,0
"B752",37000,,"2017-04-17T09:02:00",,,1025538699,false,31.6202,-95.8177,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419720,
"B752",37000,"z.NO-A91616","2017-04-17T09:02:53",,0,1025552142,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419773,0
"B752",37000,"z.NO-A91616","2017-04-17T09:03:55",,0,1025564293,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419835,0
"B752",37000,,"2017-04-17T09:03:59",,,1025563059,false,31.6093,-95.5013,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419839,
"B752",37000,,"2017-04-17T09:04:00",,,1025550924,false,31.6163,-95.6924,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419840,
"B752",37000,"z.NO-A91616","2017-04-17T09:04:53",,0,1025576501,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419893,0
"B752",37000,,"2017-04-17T09:05:02",,,1025568833,false,31.6031,-95.3359,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419902,
"B752",37000,"z.NO-A91616","2017-04-17T09:05:53",,0,1025588794,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492419953,0
"B752",37000,,"2017-04-17T09:05:55",,,1025581109,false,31.5967,-95.1905,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492419955,
"B752",37000,,"2017-04-17T09:06:46",,,1025601277,false,31.5911,-95.0489,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420006,
"B752",37000,"z.NO-A91616","2017-04-17T09:06:53",,0,1025596599,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420013,0
"B752",37000,"z.NO-A91616","2017-04-17T09:07:53",,0,1025613471,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420073,0
"B752",37000,"z.NO-A91616","2017-04-17T09:08:54",,0,1025625870,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420134,0
"B752",37000,,"2017-04-17T09:08:59",,,1025618244,false,31.5763,-94.6932,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420139,
"B752",37000,"z.NO-A91616","2017-04-17T09:09:52",,0,1025633727,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420192,0
"B752",37000,,"2017-04-17T09:10:36",,,1025643183,false,31.5644,-94.4313,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420236,
"B752",37000,"z.NO-A91616","2017-04-17T09:10:54",,0,1025650784,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420254,0
"B752",37000,,"2017-04-17T09:11:13",,,1025638608,false,31.5691,-94.5283,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420273,
"B752",37000,"z.NO-A91616","2017-04-17T09:11:55",,0,1025663240,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420315,0
"B752",37000,,"2017-04-17T09:11:58",,,1025662023,false,31.5546,-94.2106,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420318,
"B752",37000,,"2017-04-17T09:12:22",,,1025668083,false,31.5514,-94.1485,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420342,
"B752",37000,,"2017-04-17T09:13:49",,,1025680516,false,31.5393,-93.9133,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420429,
"B752",37000,"z.NO-A91616","2017-04-17T09:13:51",,0,1025675705,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420431,0
"B752",37000,,"2017-04-17T09:14:49",,,1025693015,false,31.5344,-93.7572,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420489,
"B752",37000,"z.NO-A91616","2017-04-17T09:14:55",,0,1025688207,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420495,0
"B752",37000,"z.NO-A91616","2017-04-17T09:15:54",,0,1025700669,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420554,0
"B752",37000,"z.NO-A91616","2017-04-17T09:16:49",,0,1025717802,false,,,"A91616",,"N685DA","pinkfroot",,,,0,"7202",1492420609,0
"B752",37000,,"2017-04-17T09:16:52",,,1025716535,false,31.5149,-93.4218,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420612,
"B752",37000,,"2017-04-17T09:17:11",,,1025705602,false,31.5226,-93.5738,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420631,
"B752",37000,,"2017-04-17T09:18:39",,,1025735457,false,31.5025,-93.1387,"A91616",,"N685DA","adsbexchange","2","11081238",,,"7202",1492420719,
